"STATION","NAME","DATE","AWND","DAEV","DAPR","DAWM","EVAP","MDEV","MDPR","MDWM","MNPN","MXPN","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV","WESD","WESF","WSFG","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00181995","COLLEGE PARK, MD US","1980-05-12",,,,,,,,,,,"0.05","0.0","0.0","74","58",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-13",,,,,,,,,,,"0.47","0.0","0.0","87","65","78",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-14",,,,,,,,,,,"0.00","0.0","0.0","89","63",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-15",,,,,,,,,,,"0.00","0.0","0.0","77","44","56",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-16",,,,,,,,,,,"0.00","0.0","0.0","70","43","61",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-17",,,,,,,,,,,"0.00","0.0","0.0","73","49","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-18",,,,,,,,,,,"0.98","0.0","0.0","77","58",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-19",,,,,,,,,,,"0.00","0.0","0.0","77","57","74",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-20",,,,,,,,,,,"0.50","0.0","0.0","82","63","66",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-21",,,,,,,,,,,"0.47","0.0","0.0","70","60","63",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-22",,,,,,,,,,,"0.06","0.0","0.0","65","53",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-23",,,,,,,,,,,"0.00","0.0","0.0","83","57","79",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-24",,,,,,,,,,,"0.00","0.0","0.0","87","66","77",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-25",,,,,,,,,,,"0.69","0.0","0.0","81","65","78",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-26",,,,,,,,,,,"0.00","0.0","0.0","82","55","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-27",,,,,,,,,,,"0.00","0.0","0.0","74","46","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-28",,,,,,,,,,,"0.00","0.0","0.0","74","52","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-29",,,,,,,,,,,"0.00","0.0","0.0","82","58","74",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-30",,,,,,,,,,,"0.00","0.0","0.0","83","59","75",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-05-31",,,,,,,,,,,"0.00","0.0","0.0","82","69","80",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-01",,,,,,,,,,,"0.06","0.0","0.0","86","66",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-02",,,,,,,,,,,"0.00","0.0","0.0","91","64","78",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-03",,,,,,,,,,,"0.00","0.0","0.0","90","68","82",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-04",,,,,,,,,,,"0.30","0.0","0.0","89","61","65",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-05",,,,,,,,,,,"0.00","0.0","0.0","77","55","71",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-06",,,,,,,,,,,"0.02","0.0","0.0","77","53","62",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-07",,,,,,,,,,,"0.75","0.0","0.0","75","63",,,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-08",,,,,,,,,,,"0.85","0.0","0.0","92","68",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-09",,,,,,,,,,,"0.00","0.0","0.0","84","48","62",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-10",,,,,,,,,,,"0.03","0.0","0.0","76","57","59",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-11",,,,,,,,,,,"0.05","0.0","0.0","71","49","60",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-12",,,,,,,,,,,"0.00","0.0","0.0","73","46","64",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-13",,,,,,,,,,,"0.00","0.0","0.0","75","47","67",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-14",,,,,,,,,,,"0.00","0.0","0.0","79","50","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-15",,,,,,,,,,,"0.13","0.0","0.0","90","60","85",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-16",,,,,,,,,,,"0.44","0.0","0.0","92","67","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-17",,,,,,,,,,,"0.03","0.0","0.0","68","52","62",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-18",,,,,,,,,,,"0.00","0.0","0.0","74","49","65",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-19",,,,,,,,,,,"0.00","0.0","0.0","78","52","68",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-20",,,,,,,,,,,"0.00","0.0","0.0","79","63","68",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-21",,,,,,,,,,,"0.00","0.0","0.0","75","56",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-22",,,,,,,,,,,"0.00","0.0","0.0","81","53",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-23",,,,,,,,,,,"0.00","0.0","0.0","87","58","73",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-24",,,,,,,,,,,"0.00","0.0","0.0","88","66","74",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-25",,,,,,,,,,,"0.00","0.0","0.0","88","65","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-26",,,,,,,,,,,"0.00","0.0","0.0","86","65","73",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-27",,,,,,,,,,,"0.00","0.0","0.0","82","64","80",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-28",,,,,,,,,,,"0.00","0.0","0.0","96","65","91",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-29",,,,,,,,,,,"0.00","0.0","0.0","94","73",,,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-06-30",,,,,,,,,,,"0.65","0.0","0.0","95","69","74",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-01",,,,,,,,,,,"0.00","0.0","0.0","80","59","72",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-02",,,,,,,,,,,"0.00","0.0","0.0","84","64","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-03",,,,,,,,,,,"0.84","0.0","0.0","93","72","73",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-04",,,,,,,,,,,"0.17","0.0","0.0","81","70",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-05",,,,,,,,,,,"0.00","0.0","0.0","89","68","87",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-06",,,,,,,,,,,"0.50","0.0","0.0","92","72","79",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-07",,,,,,,,,,,"0.00","0.0","0.0","83","54","71",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-08",,,,,,,,,,,"0.12","0.0","0.0","83","66","66",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-09",,,,,,,,,,,"0.49","0.0","0.0","78","65","78",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-10",,,,,,,,,,,"0.00","0.0","0.0","88","70","74",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-11",,,,,,,,,,,"0.00","0.0","0.0","87","67","80",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-12",,,,,,,,,,,"0.00","0.0","0.0","91","74",,,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-13",,,,,,,,,,,"0.14","0.0","0.0","90","62","80",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-14",,,,,,,,,,,"0.00","0.0","0.0","84","59","73",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-15",,,,,,,,,,,"0.00","0.0","0.0","91","71","83",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-16",,,,,,,,,,,"0.00","0.0","0.0","92","75","84",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-17",,,,,,,,,,,"0.00","0.0","0.0","102","75","85",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-18",,,,,,,,,,,"1.29","0.0","0.0","99","69","81",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-19",,,,,,,,,,,"0.00","0.0","0.0","91","69",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-20",,,,,,,,,,,"0.00","0.0","0.0","96","74","93",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-21",,,,,,,,,,,"0.00","0.0","0.0","100","81","86",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-22",,,,,,,,,,,"1.36","0.0","0.0","100","71","80",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-23",,,,,,,,,,,"1.61","0.0","0.0","93","71","72",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-24",,,,,,,,,,,"0.06","0.0","0.0","79","68","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-25",,,,,,,,,,,"0.00","0.0","0.0","85","63","84",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-26",,,,,,,,,,,"0.00","0.0","0.0","90","68","81",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-27",,,,,,,,,,,"0.00","0.0","0.0","92","72","86",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-28",,,,,,,,,,,"0.00","0.0","0.0","88","70","78",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-29",,,,,,,,,,,"0.02","0.0","0.0","88","74","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-30",,,,,,,,,,,"0.00","0.0","0.0","89","72","78",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-07-31",,,,,,,,,,,"0.00","0.0","0.0","91","68","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-01",,,,,,,,,,,"0.00","0.0","0.0","92","72","84",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-02",,,,,,,,,,,"0.01","0.0","0.0","96","68",,,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-03",,,,,,,,,,,"0.00","0.0","0.0","95","79","92",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-04",,,,,,,,,,,"0.31","0.0","0.0","99","71","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-05",,,,,,,,,,,"0.00","0.0","0.0","95","73","86",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-06",,,,,,,,,,,"0.06","0.0","0.0","96","71","81",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-07",,,,,,,,,,,"0.00","0.0","0.0","90","71","82",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-08",,,,,,,,,,,"0.00","0.0","0.0","94","69","84",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-09",,,,,,,,,,,"0.00","0.0","0.0","97","78","85",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-10",,,,,,,,,,,"0.00","0.0","0.0","95","74","81",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-11",,,,,,,,,,,"0.24","0.0","0.0","92","71","79",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-12",,,,,,,,,,,"0.12","0.0","0.0","97","72","76",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-13",,,,,,,,,,,"0.00","0.0","0.0","89","67","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-14",,,,,,,,,,,"0.00","0.0","0.0","87","64","81",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-15",,,,,,,,,,,"0.00","0.0","0.0","96","73","79",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-16",,,,,,,,,,,"1.00","0.0","0.0","84","67","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-17",,,,,,,,,,,"0.00","0.0","0.0","79","58","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-18",,,,,,,,,,,"0.30","0.0","0.0","82","64","66",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-19",,,,,,,,,,,"0.00","0.0","0.0","77","66","71",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-20",,,,,,,,,,,"0.00","0.0","0.0","85","68","79",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-21",,,,,,,,,,,"0.00","0.0","0.0","84","67","68",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-22",,,,,,,,,,,"0.00","0.0","0.0","75","60","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-23",,,,,,,,,,,"0.00","0.0","0.0","76","65","71",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-24",,,,,,,,,,,"0.00","0.0","0.0","84","62","74",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-25",,,,,,,,,,,"0.00","0.0","0.0","89","63","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-26",,,,,,,,,,,"0.00","0.0","0.0","91","64","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-27",,,,,,,,,,,"0.00","0.0","0.0","93","64","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-28",,,,,,,,,,,"0.00","0.0","0.0","94","67","78",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-29",,,,,,,,,,,"0.00","0.0","0.0","95","68","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-30",,,,,,,,,,,"0.00","0.0","0.0","92","67","78",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-08-31",,,,,,,,,,,"0.00","0.0","0.0","93","77","81",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-01",,,,,,,,,,,"0.00","0.0","0.0","94","69","81",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-02",,,,,,,,,,,"0.00","0.0","0.0","97","75","82",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-03",,,,,,,,,,,"0.00","0.0","0.0","99","71","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-04",,,,,,,,,,,"0.00","0.0","0.0","89","62","71",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-05",,,,,,,,,,,"0.11","0.0","0.0","89","71","72",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-06",,,,,,,,,,,"0.00","0.0","0.0","88","69","75",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-07",,,,,,,,,,,"0.15","0.0","0.0","91","68","73",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-08",,,,,,,,,,,"0.00","0.0","0.0","84","64","72",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-09",,,,,,,,,,,"0.00","0.0","0.0","86","57","69",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-10",,,,,,,,,,,"0.39","0.0","0.0","90","69","71",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-11",,,,,,,,,,,"0.00","0.0","0.0","81","51","68",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-12",,,,,,,,,,,"0.00","0.0","0.0","82","52","68",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-13",,,,,,,,,,,"0.00","0.0","0.0","88","57","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-14",,,,,,,,,,,"0.00","0.0","0.0","89","62","71",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-15",,,,,,,,,,,"0.00","0.0","0.0","90","69","72",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-16",,,,,,,,,,,"0.00","0.0","0.0","79","53","62",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-17",,,,,,,,,,,"0.00","0.0","0.0","76","61","72",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-18",,,,,,,,,,,"0.02","0.0","0.0","88","61","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-19",,,,,,,,,,,"0.00","0.0","0.0","80","59","67",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-20",,,,,,,,,,,"0.00","0.0","0.0","83","58","80",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-21",,,,,,,,,,,"0.00","0.0","0.0","83","68","76",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-22",,,,,,,,,,,"0.00","0.0","0.0","91","68","77",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-23",,,,,,,,,,,"0.00","0.0","0.0","95","76","79",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-24",,,,,,,,,,,"0.00","0.0","0.0","87","63","63",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-25",,,,,,,,,,,"0.75","0.0","0.0","73","63","65",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-26",,,,,,,,,,,"0.07","0.0","0.0","71","65","70",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-27",,,,,,,,,,,"0.00","0.0","0.0","73","44","58",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-28",,,,,,,,,,,"0.00","0.0","0.0","67","43","55",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-29",,,,,,,,,,,"0.00","0.0","0.0","76","47","57",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-09-30",,,,,,,,,,,"0.00","0.0","0.0","76","56","61",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-01",,,,,,,,,,,"0.00","0.0","0.0","72","59","62",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-02",,,,,,,,,,,"0.00","0.0","0.0","79","59","65",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-03",,,,,,,,,,,"0.33","0.0","0.0","81","55","57",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-04",,,,,,,,,,,"0.25","0.0","0.0","58","50","55",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-05",,,,,,,,,,,"0.00","0.0","0.0","65","49","52",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-06",,,,,,,,,,,"0.00","0.0","0.0","64","45","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-07",,,,,,,,,,,"0.00","0.0","0.0","65","40","48",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-08",,,,,,,,,,,"0.00","0.0","0.0","68","42","52",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-09",,,,,,,,,,,"0.00","0.0","0.0","75","49","60",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-10",,,,,,,,,,,"0.00","0.0","0.0","82","53","56",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-11",,,,,,,,,,,"0.00","0.0","0.0","58","52","57",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-12",,,,,,,,,,,"0.00","0.0","0.0","73","48","55",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-13",,,,,,,,,,,"0.00","0.0","0.0","61","43","49",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-14",,,,,,,,,,,"0.00","0.0","0.0","59","34","46",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-15",,,,,,,,,,,"0.00","0.0","0.0","60","41","49",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-16",,,,,,,,,,,"0.00","0.0","0.0","73","42","59",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-17",,,,,,,,,,,"0.00","0.0","0.0","79","47","54",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-18",,,,,,,,,,,"0.00","0.0","0.0","80","54","70",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-19",,,,,,,,,,,"0.36","0.0","0.0","78","57","59",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-20",,,,,,,,,,,"0.00","0.0","0.0","72","45","48",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-21",,,,,,,,,,,"0.00","0.0","0.0","63","43","53",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-22",,,,,,,,,,,"0.00","0.0","0.0","74","43","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-23",,,,,,,,,,,"0.00","0.0","0.0","69","35","44",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-24",,,,,,,,,,,"0.00","0.0","0.0","55","35","44",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-25",,,,,,,,,,,"1.15","0.0","0.0","59","43","57",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-26",,,,,,,,,,,"0.77","0.0","0.0","60","41","46",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-27",,,,,,,,,,,"0.00","0.0","0.0","51","35","41",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-28",,,,,,,,,,,"0.03","0.0","0.0","54","41","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-29",,,,,,,,,,,"0.00","0.0","0.0","64","40","45",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-30",,,,,,,,,,,"0.00","0.0","0.0","51","36","43",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-10-31",,,,,,,,,,,"0.00","0.0","0.0","56","29","44",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-01",,,,,,,,,,,"0.00","0.0","0.0","66","38","58",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-02",,,,,,,,,,,"0.00","0.0","0.0","65","39","46",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-03",,,,,,,,,,,"0.00","0.0","0.0","54","28","39",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-04",,,,,,,,,,,"0.10","0.0","0.0","59","39","52",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-05",,,,,,,,,,,"0.21","0.0","0.0","56","44","52",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-06",,,,,,,,,,,"0.00","0.0","0.0","57","29","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-07",,,,,,,,,,,"0.00","0.0","0.0","56","45","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-08",,,,,,,,,,,"0.00","0.0","0.0","69","51","62",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-09",,,,,,,,,,,"0.00","0.0","0.0","72","43","49",,,,,,"    1",,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-10",,,,,,,,,,,"0.22","0.0","0.0","69","45","60",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-11",,,,,,,,,,,"0.00","0.0","0.0","60","36","42",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-12",,,,,,,,,,,"0.00","0.0","0.0","46","33","39",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-13",,,,,,,,,,,"0.00","0.0","0.0","51","38","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-14",,,,,,,,,,,"0.00","0.0","0.0","61","38","52",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-15",,,,,,,,,,,"0.00","0.0","0.0","66","50","51",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-16",,,,,,,,,,,"0.04","0.0","0.0","52","35","43",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-17",,,,,,,,,,,"0.00","0.0","0.0","48","27","32",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-18",,,,,,,,,,,"1.12","0.0","0.0","39","32","39",,,,,,,"    1",,,
"USC00181995","COLLEGE PARK, MD US","1980-11-19",,,,,,,,,,,"0.00","0.0","0.0","41","29","41",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-20",,,,,,,,,,,"0.00","0.0","0.0","45","25","39",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-21",,,,,,,,,,,"0.00","0.0","0.0","49","23","45",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-22",,,,,,,,,,,"0.00","0.0","0.0","54","35","44",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-23",,,,,,,,,,,"0.00","0.0","0.0","51","26","43",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-24",,,,,,,,,,,"0.17","0.0","0.0","51","43","47",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-25",,,,,,,,,,,"0.72","0.0","0.0","50","43","50",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-26",,,,,,,,,,,"0.00","0.0","0.0","51","31","37",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-27",,,,,,,,,,,"0.01","0.0","0.0","48","31","36",,,,,,,"    1",,,
"USC00181995","COLLEGE PARK, MD US","1980-11-28",,,,,,,,,,,"0.33","0.0","0.0","44","35","40",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-29",,,,,,,,,,,"0.00","0.0","0.0","42","35","39",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-11-30",,,,,,,,,,,"0.00","0.0","0.0","45","37","42",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-12-01",,,,,,,,,,,"0.00","0.0","0.0","55","34","49",,,,,,,,,,
"USC00181995","COLLEGE PARK, MD US","1980-12-02",,,,,,,,,,,"0.00","0.0","0.0","67","34","52",,,,,,,,,,
